anime_id,title,title_japanese,episodes,aired_from,tags,image_url,image_path
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",武装少女マキャヴェリズム ドキッ！「五剣だらけ」の慰安旅行,1,2017-11-25,manga pg-13 - teen 13 or older silverlink. action school shounen,https://myanimelist.cdn-dena.com/images/anime/6/89687.jpg,posters/35314.jpg
7082,Shugo Chara! Party!,しゅごキャラ！パーティー！,25,2009-10-03,manga pg - children satelight comedi magic school shoujo,https://myanimelist.cdn-dena.com/images/anime/6/17170.jpg,posters/7082.jpg
35952,Devilman Memorial,デビルマン メモリアル,1,,manga r - 17+ (violenc & profanity) toeianim action horror demon supernatur,https://myanimelist.cdn-dena.com/images/anime/10/86910.jpg,posters/35952.jpg
10521,Working&#039;!!,ワーキング’！！,13,2011-10-01,4-koma manga pg-13 - teen 13 or older a-1pictur sliceoflif comedi romanc,https://myanimelist.cdn-dena.com/images/anime/3/75263.jpg,posters/10521.jpg
3335,Haikara-san ga Tooru,はいからさんが通る,42,1978-06-03,manga pg-13 - teen 13 or older nipponanim sliceoflif romanc histor drama shoujo,https://myanimelist.cdn-dena.com/images/anime/2/22741.jpg,posters/3335.jpg
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,滝隠れの死闘　オレが英雄だってばよ!,1,2003-12-20,manga pg-13 - teen 13 or older studiopierrot action adventur comedi shounen superpow,https://myanimelist.cdn-dena.com/images/anime/11/20921.jpg,posters/594.jpg
2520,Dragon Ball Specials,ドラゴンボール,2,1988-06-08,manga pg - children toeianim fantasi comedi superpow shounen,https://myanimelist.cdn-dena.com/images/anime/13/24380.jpg,posters/2520.jpg
4130,Petit Eva: Evangelion@School,ぷちえう゛ぁ,24,2007-03-20,origin g - all age xebec kanabangraph comedi parodi school,https://myanimelist.cdn-dena.com/images/anime/10/7593.jpg,posters/4130.jpg
27727,Binan Koukou Chikyuu Boueibu LOVE!,美男高校地球防衛部LOVE!,12,2015-01-07,origin pg-13 - teen 13 or older diomedea sliceoflif comedi parodi magic school,https://myanimelist.cdn-dena.com/images/anime/10/68451.jpg,posters/27727.jpg
2617,Ghiblies,ギブリーズ,2,2000-04-08,origin pg - children studiogh comedi,https://myanimelist.cdn-dena.com/images/anime/6/75924.jpg,posters/2617.jpg
33094,WWW.Working!!,WWW.WORKING!!,13,2016-10-01,web manga pg-13 - teen 13 or older a-1pictur sliceoflif comedi,https://myanimelist.cdn-dena.com/images/anime/11/82287.jpg,posters/33094.jpg
209,R.O.D the TV,アール・オー・ディー ザ・ティーヴィー,26,2003-09-01,light novel pg-13 - teen 13 or older j.c.staff action adventur comedi drama sci-fi superpow,https://myanimelist.cdn-dena.com/images/anime/3/73350.jpg,posters/209.jpg
33358,Mahou no Star Magical Emi: Finale! Finale!,魔法のスター マジカルエミ フィナーレ! フィナーレ!,1,1986-05-25,origin g - all age studiopierrot comedi magic shoujo,https://myanimelist.cdn-dena.com/images/anime/5/80148.jpg,posters/33358.jpg
30721,Hacka Doll The Animation,ハッカドール THE・あにめーしょん,13,2015-10-02,other pg-13 - teen 13 or older creatorsinpack comedi sci-fi,https://myanimelist.cdn-dena.com/images/anime/6/75751.jpg,posters/30721.jpg
28369,Dr. Slump: Arale-chan Specials,Dr.スランプアラレちゃんスペシャル,2,1981-10-07,manga pg-13 - teen 13 or older toeianim sci-fi comedi shounen,https://myanimelist.cdn-dena.com/images/anime/13/68505.jpg,posters/28369.jpg
9509,Yami no Purple Eye,闇のパープル・アイ,1,,manga pg-13 - teen 13 or older toeianim psycholog supernatur music horror mysteri shoujo,https://myanimelist.cdn-dena.com/images/anime/8/26389.jpg,posters/9509.jpg
3844,Apache Yakyuugun,アパッチ野球軍,26,1971-10-06,manga g - all age toeianim action sport school,https://myanimelist.cdn-dena.com/images/anime/5/78281.jpg,posters/3844.jpg
31699,Good Morning!!! Doronjo,グッド・モーニング!!!ドロンジョ,243,2015-03-30,origin g - all age oddjob comedi parodi,https://myanimelist.cdn-dena.com/images/anime/2/76387.jpg,posters/31699.jpg
7593,Kiss x Sis (TV),キスシス,12,2010-04-05,manga r+ - mild nuditi feel. harem comedi romanc ecchi school seinen,https://myanimelist.cdn-dena.com/images/anime/3/25518.jpg,posters/7593.jpg
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,彼女×彼女×彼女～三姉妹とのドキドキ共同生活～,3,2009-12-25,visual novel rx - hentai studioeromatick harem hentai,https://myanimelist.cdn-dena.com/images/anime/2/17720.jpg,posters/7411.jpg
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,ドクタースランプ ほよよ！アラレの秘密大公開だよ！！,1,1999-09-15,manga pg-13 - teen 13 or older toeianim comedi sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/13/72853.jpg,posters/30450.jpg
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,クレヨンしんちゃん×パンパカパンツ　イオンシネママナームービーコラボ,1,2017-03-17,origin g - all age shin-eianim dle comedi,https://myanimelist.cdn-dena.com/images/anime/8/84745.jpg,posters/35139.jpg
1388,Yakin Byoutou Ni,夜勤病棟・弐,5,2004-07-30,visual novel rx - hentai at-2 hentai,https://myanimelist.cdn-dena.com/images/anime/10/44273.jpg,posters/1388.jpg
22,Tennis no Ouji-sama,テニスの王子様,178,2001-10-10,manga pg-13 - teen 13 or older transart action comedi sport school shounen,https://myanimelist.cdn-dena.com/images/anime/6/21624.jpg,posters/22.jpg
1016,Gunnm,銃夢 GUNNM,2,1993-06-21,manga r+ - mild nuditi madhous drama mecha sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/11/41257.jpg,posters/1016.jpg
2051,Akai Kiba: Blue Sonnet,紅い牙 ブルー・ソネット,5,1989-07-16,manga r+ - mild nuditi tatsunokoproduct action drama sci-fi shoujo superpow,https://myanimelist.cdn-dena.com/images/anime/7/41071.jpg,posters/2051.jpg
7155,Beat Shot!!,ビートショット!!,1,1989-05-25,manga rx - hentai gainax sport,https://myanimelist.cdn-dena.com/images/anime/11/16823.jpg,posters/7155.jpg
34943,T7S Longing for Summer Again and Again: Harukaze,t7s Longing for summer Again And Again ～ハルカゼ～,1,2017-04-19,game pg-13 - teen 13 or older chiptun music school,https://myanimelist.cdn-dena.com/images/anime/3/84343.jpg,posters/34943.jpg
34430,Detective Conan Movie 21: The Crimson Love Letter,劇場版『名探偵コナン から紅の恋歌』,1,2017-04-15,manga g - all age tmsentertain action mysteri histor polic drama romanc,https://myanimelist.cdn-dena.com/images/anime/2/83919.jpg,posters/34430.jpg
31972,Tang Lang Bu Chan,螳螂捕蝉,1,,other g - all age shanghaianimationfilmstudio histor,https://myanimelist.cdn-dena.com/images/anime/4/76910.jpg,posters/31972.jpg
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,旦那が何を言っているかわからない件,13,2014-10-03,4-koma manga pg-13 - teen 13 or older seven sliceoflif comedi romanc seinen,https://myanimelist.cdn-dena.com/images/anime/7/75287.jpg,posters/26349.jpg
2762,Igano Kabamaru,伊賀野カバ丸,24,1983-10-20,manga pg-13 - teen 13 or older grouptac action adventur comedi romanc school shounen,https://myanimelist.cdn-dena.com/images/anime/9/62909.jpg,posters/2762.jpg
32792,Mobile Suit Gundam Unicorn RE:0096,機動戦士ガンダムUC（ユニコーン）RE:0096,22,2016-04-03,novel pg-13 - teen 13 or older sunris action drama mecha militari sci-fi space,https://myanimelist.cdn-dena.com/images/anime/12/78633.jpg,posters/32792.jpg
15809,Hataraku Maou-sama!,はたらく魔王さま!,13,2013-04-04,light novel pg-13 - teen 13 or older whitefox comedi demon supernatur romanc fantasi,https://myanimelist.cdn-dena.com/images/anime/3/50177.jpg,posters/15809.jpg
3627,D.C.II S.S.: Da Capo II Second Season,D.C.II S.S. ～ダ・カーポII セカンドシーズン～,13,2008-04-06,visual novel pg-13 - teen 13 or older feel. fantasi comedi harem romanc drama,https://myanimelist.cdn-dena.com/images/anime/9/75306.jpg,posters/3627.jpg
2205,Bakuretsu Tenshi: Infinity,爆裂天使 -Infinity-,1,2007-03-23,origin pg-13 - teen 13 or older gonzo action comedi mecha sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/11/21537.jpg,posters/2205.jpg
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,フェアリーテイル: 序章「はじまりの朝」,1,2013-02-15,manga pg-13 - teen 13 or older satelight a-1pictur fantasi magic shounen,https://myanimelist.cdn-dena.com/images/anime/8/50101.jpg,posters/17535.jpg
1151,Dominion,ドミニオン,4,1988-05-27,manga pg-13 - teen 13 or older agent21 sci-fi comedi polic mecha,https://myanimelist.cdn-dena.com/images/anime/8/60807.jpg,posters/1151.jpg
2025,Darker than Black: Kuro no Keiyakusha,Darker than BLACK -黒の契約者-,25,2007-04-06,origin r - 17+ (violenc & profanity) bone action sci-fi mysteri superpow,https://myanimelist.cdn-dena.com/images/anime/5/19570.jpg,posters/2025.jpg
15125,Teekyuu,てーきゅう,12,2012-10-07,manga pg-13 - teen 13 or older mappa comedi school shounen sport,https://myanimelist.cdn-dena.com/images/anime/8/56463.jpg,posters/15125.jpg
7193,Aoi Bungaku Series,青い文学シリーズ,12,2009-10-11,novel r - 17+ (violenc & profanity) madhous psycholog histor thriller drama seinen,https://myanimelist.cdn-dena.com/images/anime/10/17471.jpg,posters/7193.jpg
13585,Natsuyuki Rendezvous,夏雪ランデブー,11,2012-07-06,manga pg-13 - teen 13 or older dogakobo supernatur drama romanc josei,https://myanimelist.cdn-dena.com/images/anime/11/38181.jpg,posters/13585.jpg
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,機動戦士ZガンダムⅢ-星の鼓動は愛-,1,2006-03-04,origin pg-13 - teen 13 or older sunris militari sci-fi space drama mecha,https://myanimelist.cdn-dena.com/images/anime/1/1969.jpg,posters/1969.jpg
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,月光のピアス―ユメミと銀のバラ騎士団,1,1991-12-14,light novel g - all age studiopierrot fantasi mysteri romanc shoujo,https://myanimelist.cdn-dena.com/images/anime/12/6782.jpg,posters/3813.jpg
8518,Mai-Otome Special: Otome no Inori,舞-乙HiME,1,2010-03-26,origin pg-13 - teen 13 or older sunris school sliceoflif,https://myanimelist.cdn-dena.com/images/anime/6/23015.jpg,posters/8518.jpg
808,Bakuretsu Hunters OVA,元祖　爆れつハンター,3,1996-12-21,manga r+ - mild nuditi xebec productionre action adventur harem comedi superpow magic romanc ecchi fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/9/26728.jpg,posters/808.jpg
6890,Ontama!,おんたま!,5,2009-08-07,manga g - all age encouragefilm sliceoflif magic comedi seinen,https://myanimelist.cdn-dena.com/images/anime/11/15994.jpg,posters/6890.jpg
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),ようこそ実力至上主義の教室へ,12,2017-07-12,light novel pg-13 - teen 13 or older lerch drama psycholog school sliceoflif,https://myanimelist.cdn-dena.com/images/anime/5/86830.jpg,posters/35507.jpg
37150,Douluo Dalu,斗罗大陆,26,2018-01-20,novel pg-13 - teen 13 or older sparklykeyanimationstudio action adventur histor romanc martialart fantasi,https://myanimelist.cdn-dena.com/images/anime/1920/90166.jpg,posters/37150.jpg
4250,Kore ga UFO da! Soratobu Enban,これがＵＦＯだ！ 空飛ぶ円盤,1,1975-03-21,origin pg - children toeianim sci-fi space,https://myanimelist.cdn-dena.com/images/anime/10/7890.jpg,posters/4250.jpg
9074,Arakawa Under the Bridge x Bridge,荒川アンダー ザブリッジ×ブリッジ,13,2010-10-04,manga pg-13 - teen 13 or older shaft comedi romanc seinen,https://myanimelist.cdn-dena.com/images/anime/12/59199.jpg,posters/9074.jpg
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,キノの旅 何かをするために -life goes on.-,1,2005-02-19,light novel r - 17+ (violenc & profanity) a.c.g.t. adventur drama fantasi,https://myanimelist.cdn-dena.com/images/anime/5/73888.jpg,posters/1379.jpg
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,金田一少年の事件簿 黒魔術殺人事件編,2,2012-12-17,manga r - 17+ (violenc & profanity) toeianim mysteri shounen,https://myanimelist.cdn-dena.com/images/anime/3/45070.jpg,posters/15819.jpg
25441,Shin Strange+ Special,真 ストレンジ・プラス,1,2014-10-19,manga pg-13 - teen 13 or older seven sliceoflif comedi josei,https://myanimelist.cdn-dena.com/images/anime/2/64845.jpg,posters/25441.jpg
2476,School Days,スクールデイズ,12,2007-07-04,visual novel r+ - mild nuditi tnk harem drama romanc school,https://myanimelist.cdn-dena.com/images/anime/8/86373.jpg,posters/2476.jpg
19871,Gaist Crusher,ガイストクラッシャー,51,2013-10-02,game pg - children studiopierrot action fantasi supernatur,https://myanimelist.cdn-dena.com/images/anime/3/53241.jpg,posters/19871.jpg
18,Initial D Fourth Stage,頭文字〈イニシャル〉D FOURTH STAGE,24,2004-04-17,manga pg-13 - teen 13 or older a.c.g.t. action car sport drama seinen,https://myanimelist.cdn-dena.com/images/anime/12/43927.jpg,posters/18.jpg
5060,Hetalia Axis Powers,ヘタリア Axis Powers,52,2009-01-24,web manga pg-13 - teen 13 or older studiodeen comedi histor parodi,https://myanimelist.cdn-dena.com/images/anime/5/75791.jpg,posters/5060.jpg
5322,Mugen Kouro,無限航路,4,2008-10-09,game pg-13 - teen 13 or older gonzo productioni.g action sci-fi space,https://myanimelist.cdn-dena.com/images/anime/7/10813.jpg,posters/5322.jpg
546,Wind: A Breath of Heart (TV),Wind -a breath of heart-,13,2004-06-30,visual novel pg-13 - teen 13 or older radix drama romanc school supernatur,https://myanimelist.cdn-dena.com/images/anime/11/75506.jpg,posters/546.jpg
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,キティちゃんを探せ！富山市スタンプラリー,1,2016-07-20,other g - all age dle comedi,https://myanimelist.cdn-dena.com/images/anime/5/81611.jpg,posters/33915.jpg
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,ウルトラB ブラックホールからの独裁者B・B,1,1988-03-12,manga g - all age shin-eianim adventur comedi,https://myanimelist.cdn-dena.com/images/anime/12/28228.jpg,posters/10244.jpg
34644,Brave Witches: Petersburg Daisenryaku,ブレイブウィッチーズ　第13話「ペテルブルグ大戦略」,1,2017-05-13,origin r+ - mild nuditi silverlink. action militari sci-fi magic ecchi,https://myanimelist.cdn-dena.com/images/anime/8/83585.jpg,posters/34644.jpg
6653,Ginga Tetsudou 999: Glass no Clair,銀河鉄道９９９ ガラスのクレア,1,1980-03-15,manga g - all age toeianim drama sci-fi space,https://myanimelist.cdn-dena.com/images/anime/6/15279.jpg,posters/6653.jpg
2618,Takarajima,宝島,26,1978-10-08,novel pg-13 - teen 13 or older madhous tmsentertain adventur mysteri histor drama,https://myanimelist.cdn-dena.com/images/anime/11/56123.jpg,posters/2618.jpg
35982,Gundam Build Fighters: GM no Gyakushuu,ガンダムビルドファイターズ GMの逆襲,1,2017-08-25,origin g - all age sunris action sci-fi mecha,https://myanimelist.cdn-dena.com/images/anime/12/87464.jpg,posters/35982.jpg
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,うる星やつら2 ビューティフル・ドリーマー,1,1984-02-11,manga pg-13 - teen 13 or older studiopierrot action adventur comedi romanc drama sci-fi,https://myanimelist.cdn-dena.com/images/anime/3/78231.jpg,posters/1921.jpg
31599,Kaette Kite yoo Toyama kara,帰ってきてよぉ富山から,4,2015-06-29,origin g - all age dle sliceoflif mysteri comedi,https://myanimelist.cdn-dena.com/images/anime/12/76178.jpg,posters/31599.jpg
9754,Kuragehime: Eiyuu Retsuden☆,海月姫 英雄列伝☆,4,2011-01-28,manga pg-13 - teen 13 or older brain&#039;sbas sliceoflif comedi josei,https://myanimelist.cdn-dena.com/images/anime/6/27015.jpg,posters/9754.jpg
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,たまゆら～卒業写真～ 第3部 憧-あこがれ-,1,2015-11-28,origin g - all age tyoanim comedi drama sliceoflif,https://myanimelist.cdn-dena.com/images/anime/10/76022.jpg,posters/29830.jpg
459,One Piece Movie 1,ONE PIECE,1,2000-03-04,manga pg-13 - teen 13 or older toeianim action adventur comedi superpow fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/5/20925.jpg,posters/459.jpg
790,Ergo Proxy,エルゴプラクシー,23,2006-02-25,origin r - 17+ (violenc & profanity) manglob sci-fi mysteri psycholog,https://myanimelist.cdn-dena.com/images/anime/11/6259.jpg,posters/790.jpg
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,劇場版 探偵オペラ ミルキィホームズ〜逆襲のミルキィホームズ〜,1,2016-02-27,card game pg-13 - teen 13 or older j.c.staff comedi mysteri superpow,https://myanimelist.cdn-dena.com/images/anime/7/77175.jpg,posters/31486.jpg
4918,xxxHOLiC Shunmuki,xxxHOLiC 春夢記,2,2009-02-17,manga pg-13 - teen 13 or older productioni.g mysteri comedi psycholog supernatur drama,https://myanimelist.cdn-dena.com/images/anime/12/25079.jpg,posters/4918.jpg
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,昭和元禄落語心中～助六再び篇～,12,2017-01-07,manga pg-13 - teen 13 or older studiodeen drama histor josei,https://myanimelist.cdn-dena.com/images/anime/10/82947.jpg,posters/33095.jpg
1149,Choujuushin Gravion Zwei,超重神グラヴィオンツヴァイ,12,2004-01-08,origin r+ - mild nuditi gonzo adventur comedi mecha sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/11/75167.jpg,posters/1149.jpg
3747,Inyouchuu The Animation,淫妖蟲～凌触学園退魔録～,2,2006-10-31,visual novel rx - hentai suzukimirano hentai school supernatur,https://myanimelist.cdn-dena.com/images/anime/12/29375.jpg,posters/3747.jpg
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,ベルセルク 黄金時代篇Ⅰ 覇王の卵,1,2012-02-04,manga r+ - mild nuditi studio4°c action militari adventur demon supernatur fantasi seinen,https://myanimelist.cdn-dena.com/images/anime/12/62179.jpg,posters/10218.jpg
